,title,start_time,exercise_title,weight_kg,reps,rpe,week_of_a_year,muscle_group
2918,Shoulders boulders,2023-09-27 20:54:00,Rear Delt Reverse Fly (Machine),45.0,10,8.5,48,Shoulders
2919,Shoulders boulders,2023-09-27 20:54:00,Rear Delt Reverse Fly (Machine),45.0,10,9.5,48,Shoulders
2920,Shoulders boulders,2023-09-27 20:54:00,Lateral Raise (Cable),12.5,12,9.0,48,Shoulders
2921,Shoulders boulders,2023-09-27 20:54:00,Lateral Raise (Cable),12.5,12,9.0,48,Shoulders
2922,Shoulders boulders,2023-09-27 20:54:00,Lateral Raise (Cable),12.5,12,9.0,48,Shoulders
2923,Shoulders boulders,2023-09-27 20:54:00,Lateral Raise (Cable),12.5,12,9.5,48,Shoulders
2924,LEGO,2023-09-28 15:56:00,Squat (Barbell),60.0,6,6.0,48,Quads; Hamstrings; Glutes
2925,LEGO,2023-09-28 15:56:00,Squat (Barbell),60.0,4,6.0,48,Quads; Hamstrings; Glutes
2926,LEGO,2023-09-28 15:56:00,Squat (Barbell),60.0,2,6.0,48,Quads; Hamstrings; Glutes
2927,LEGO,2023-09-28 15:56:00,Squat (Barbell),75.0,8,8.0,48,Quads; Hamstrings; Glutes
2928,LEGO,2023-09-28 15:56:00,Squat (Barbell),75.0,8,8.5,48,Quads; Hamstrings; Glutes
2929,LEGO,2023-09-28 15:56:00,Squat (Barbell),75.0,8,8.5,48,Quads; Hamstrings; Glutes
2930,LEGO,2023-09-28 15:56:00,Squat (Barbell),75.0,8,8.5,48,Quads; Hamstrings; Glutes
2931,LEGO,2023-09-28 15:56:00,Leg Press (Machine),120.0,12,8.5,48,Quads; Hamstrings; Glutes
2932,LEGO,2023-09-28 15:56:00,Leg Press (Machine),120.0,12,8.5,48,Quads; Hamstrings; Glutes
2933,LEGO,2023-09-28 15:56:00,Leg Press (Machine),120.0,12,9.0,48,Quads; Hamstrings; Glutes
2934,LEGO,2023-09-28 15:56:00,Leg Press (Machine),120.0,12,8.5,48,Quads; Hamstrings; Glutes
2935,LEGO,2023-09-28 15:56:00,Leg Extension (Machine),50.0,12,8.0,48,Quads
2936,LEGO,2023-09-28 15:56:00,Leg Extension (Machine),50.0,12,9.0,48,Quads
2937,LEGO,2023-09-28 15:56:00,Leg Extension (Machine),50.0,12,9.0,48,Quads
2938,LEGO,2023-09-28 15:56:00,Leg Extension (Machine),50.0,12,9.5,48,Quads
2939,LEGO,2023-09-28 15:56:00,Seated Calf Raise,75.0,10,8.5,48,Calves
2940,LEGO,2023-09-28 15:56:00,Seated Calf Raise,75.0,10,9.0,48,Calves
2941,LEGO,2023-09-28 15:56:00,Seated Calf Raise,75.0,10,8.5,48,Calves
2942,LEGO,2023-09-28 15:56:00,Seated Calf Raise,75.0,10,9.0,48,Calves
2943,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),20.0,6,6.0,49,Chest
2944,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),30.0,4,6.0,49,Chest
2945,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),40.0,2,6.0,49,Chest
2946,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),60.0,6,7.5,49,Chest
2947,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),60.0,6,7.5,49,Chest
2948,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),60.0,6,8.0,49,Chest
2949,Schmonday pushday,2023-10-02 06:37:00,Incline Bench Press (Barbell),60.0,6,7.5,49,Chest
2950,Schmonday pushday,2023-10-02 06:37:00,Bench Press (Dumbbell),24.0,12,9.0,49,Chest
2951,Schmonday pushday,2023-10-02 06:37:00,Bench Press (Dumbbell),24.0,12,9.0,49,Chest
2952,Schmonday pushday,2023-10-02 06:37:00,Bench Press (Dumbbell),24.0,12,9.5,49,Chest
2953,Schmonday pushday,2023-10-02 06:37:00,Bench Press (Dumbbell),24.0,12,9.0,49,Chest
2954,Schmonday pushday,2023-10-02 06:37:00,Single Arm Triceps Pushdown (Cable),20.0,10,9.0,49,Triceps
2955,Schmonday pushday,2023-10-02 06:37:00,Single Arm Triceps Pushdown (Cable),20.0,10,8.5,49,Triceps
2956,Schmonday pushday,2023-10-02 06:37:00,Single Arm Triceps Pushdown (Cable),20.0,10,9.0,49,Triceps
2957,Schmonday pushday,2023-10-02 06:37:00,Single Arm Triceps Pushdown (Cable),20.0,10,9.0,49,Triceps
2958,Schmonday pushday,2023-10-02 06:37:00,Triceps Pushdown,50.0,12,7.5,49,Triceps
2959,Schmonday pushday,2023-10-02 06:37:00,Triceps Pushdown,55.0,12,8.5,49,Triceps
2960,Schmonday pushday,2023-10-02 06:37:00,Triceps Pushdown,55.0,12,8.5,49,Triceps
2961,Schmonday pushday,2023-10-02 06:37:00,Triceps Pushdown,55.0,12,9.0,49,Triceps
2962,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,60.0,6,6.0,49,Hamstrings; Glutes
2963,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,60.0,4,6.0,49,Hamstrings; Glutes
2964,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,80.0,2,6.0,49,Hamstrings; Glutes
2965,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,120.0,6,8.5,49,Hamstrings; Glutes
2966,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,120.0,4,9.0,49,Hamstrings; Glutes
2967,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,120.0,6,8.5,49,Hamstrings; Glutes
2968,T is pullday,2023-10-03 06:30:00,Sumo Deadlift,120.0,4,9.0,49,Hamstrings; Glutes
2969,T is pullday,2023-10-03 06:30:00,Lat Pulldown - Neutral Grip,70.0,10,8.0,49,Lats
2970,T is pullday,2023-10-03 06:30:00,Lat Pulldown - Neutral Grip,70.0,10,8.5,49,Lats
2971,T is pullday,2023-10-03 06:30:00,Lat Pulldown - Neutral Grip,70.0,10,9.0,49,Lats
2972,T is pullday,2023-10-03 06:30:00,Lat Pulldown - Neutral Grip,70.0,10,9.0,49,Lats
2973,T is pullday,2023-10-03 06:30:00,Bicep Curl (Barbell),20.0,12,7.5,49,Biceps
2974,T is pullday,2023-10-03 06:30:00,Bicep Curl (Barbell),20.0,12,8.0,49,Biceps
2975,T is pullday,2023-10-03 06:30:00,Bicep Curl (Barbell),20.0,12,8.5,49,Biceps
2976,T is pullday,2023-10-03 06:30:00,Bicep Curl (Barbell),20.0,12,9.0,49,Biceps
2977,T is pullday,2023-10-03 06:30:00,Single Arm Cable Row,30.0,12,8.5,49,Upper Back
2978,T is pullday,2023-10-03 06:30:00,Single Arm Cable Row,30.0,12,8.5,49,Upper Back
2979,T is pullday,2023-10-03 06:30:00,Single Arm Cable Row,30.0,12,9.0,49,Upper Back
2980,T is pullday,2023-10-03 06:30:00,Single Arm Cable Row,30.0,12,9.0,49,Upper Back
2981,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),12.0,6,6.0,49,Shoulders
2982,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),12.0,4,6.0,49,Shoulders
2983,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),16.0,3,6.0,49,Shoulders
2984,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),24.0,6,8.0,49,Shoulders
2985,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),24.0,6,8.0,49,Shoulders
2986,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),24.0,6,8.0,49,Shoulders
2987,Shoulders boulders,2023-10-04 16:18:00,Shoulder Press (Dumbbell),24.0,6,8.0,49,Shoulders
2988,Shoulders boulders,2023-10-04 16:18:00,Triceps Extension (Cable),30.0,12,8.0,49,Triceps
2989,Shoulders boulders,2023-10-04 16:18:00,Triceps Extension (Cable),30.0,12,9.0,49,Triceps
2990,Shoulders boulders,2023-10-04 16:18:00,Triceps Extension (Cable),30.0,12,9.5,49,Triceps
2991,Shoulders boulders,2023-10-04 16:18:00,Triceps Extension (Cable),30.0,12,8.0,49,Triceps
2992,Shoulders boulders,2023-10-04 16:18:00,Rear Delt Reverse Fly (Machine),45.0,12,8.0,49,Shoulders
2993,Shoulders boulders,2023-10-04 16:18:00,Rear Delt Reverse Fly (Machine),45.0,12,9.0,49,Shoulders
2994,Shoulders boulders,2023-10-04 16:18:00,Rear Delt Reverse Fly (Machine),45.0,12,9.0,49,Shoulders
2995,Shoulders boulders,2023-10-04 16:18:00,Rear Delt Reverse Fly (Machine),45.0,12,10.0,49,Shoulders
2996,Shoulders boulders,2023-10-04 16:18:00,Lateral Raise (Dumbbell),14.0,12,8.5,49,Shoulders
2997,Shoulders boulders,2023-10-04 16:18:00,Lateral Raise (Dumbbell),14.0,12,9.5,49,Shoulders
2998,Shoulders boulders,2023-10-04 16:18:00,Lateral Raise (Dumbbell),14.0,12,9.5,49,Shoulders
2999,Shoulders boulders,2023-10-04 16:18:00,Lateral Raise (Dumbbell),14.0,12,9.5,49,Shoulders
3000,LEGO,2023-10-05 06:23:00,Squat (Barbell),60.0,6,6.0,49,Quads; Hamstrings; Glutes
3001,LEGO,2023-10-05 06:23:00,Squat (Barbell),60.0,4,6.0,49,Quads; Hamstrings; Glutes
3002,LEGO,2023-10-05 06:23:00,Squat (Barbell),60.0,2,6.0,49,Quads; Hamstrings; Glutes
3003,LEGO,2023-10-05 06:23:00,Squat (Barbell),85.0,6,8.0,49,Quads; Hamstrings; Glutes
3004,LEGO,2023-10-05 06:23:00,Squat (Barbell),85.0,6,8.0,49,Quads; Hamstrings; Glutes
3005,LEGO,2023-10-05 06:23:00,Squat (Barbell),85.0,6,8.5,49,Quads; Hamstrings; Glutes
3006,LEGO,2023-10-05 06:23:00,Squat (Barbell),85.0,6,8.5,49,Quads; Hamstrings; Glutes
3007,LEGO,2023-10-05 06:23:00,Leg Press (Machine),130.0,10,8.0,49,Quads; Hamstrings; Glutes
3008,LEGO,2023-10-05 06:23:00,Leg Press (Machine),130.0,10,8.0,49,Quads; Hamstrings; Glutes
3009,LEGO,2023-10-05 06:23:00,Leg Press (Machine),130.0,10,8.5,49,Quads; Hamstrings; Glutes
3010,LEGO,2023-10-05 06:23:00,Leg Press (Machine),130.0,10,8.5,49,Quads; Hamstrings; Glutes
3011,LEGO,2023-10-05 06:23:00,Leg Extension (Machine),50.0,12,8.0,49,Quads
3012,LEGO,2023-10-05 06:23:00,Leg Extension (Machine),50.0,12,8.0,49,Quads
3013,LEGO,2023-10-05 06:23:00,Leg Extension (Machine),50.0,12,9.0,49,Quads
3014,LEGO,2023-10-05 06:23:00,Leg Extension (Machine),50.0,12,9.0,49,Quads
3015,LEGO,2023-10-05 06:23:00,Seated Calf Raise,75.0,10,8.0,49,Calves
3016,LEGO,2023-10-05 06:23:00,Seated Calf Raise,75.0,10,8.5,49,Calves
3017,LEGO,2023-10-05 06:23:00,Seated Calf Raise,75.0,10,8.5,49,Calves
3018,LEGO,2023-10-05 06:23:00,Seated Calf Raise,75.0,10,9.0,49,Calves
3019,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),40.0,6,6.0,49,Chest
3020,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),40.0,4,6.0,49,Chest
3021,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),50.0,2,6.0,49,Chest
3022,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),70.0,6,8.0,49,Chest
3023,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),70.0,6,8.0,49,Chest
3024,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),70.0,6,8.5,49,Chest
3025,Evening workout 🏋️,2023-10-06 18:16:00,Bench Press (Barbell),70.0,6,9.0,49,Chest
3026,Evening workout 🏋️,2023-10-06 18:16:00,Seated Cable Row - Bar Wide Grip,70.0,10,8.0,49,Upper Back
3027,Evening workout 🏋️,2023-10-06 18:16:00,Seated Cable Row - Bar Wide Grip,70.0,10,8.5,49,Upper Back
3028,Evening workout 🏋️,2023-10-06 18:16:00,Seated Cable Row - Bar Wide Grip,70.0,10,9.0,49,Upper Back
3029,Evening workout 🏋️,2023-10-06 18:16:00,Seated Cable Row - Bar Wide Grip,70.0,10,9.0,49,Upper Back
3030,Evening workout 🏋️,2023-10-06 18:16:00,Bicep Curl (Cable),40.0,10,8.0,49,Biceps
3031,Evening workout 🏋️,2023-10-06 18:16:00,Bicep Curl (Cable),40.0,10,9.0,49,Biceps
3032,Evening workout 🏋️,2023-10-06 18:16:00,Bicep Curl (Cable),40.0,10,9.0,49,Biceps
3033,Evening workout 🏋️,2023-10-06 18:16:00,Bicep Curl (Cable),40.0,10,9.0,49,Biceps
3034,Evening workout 🏋️,2023-10-06 18:16:00,Rope Straight Arm Pulldown,50.0,10,8.5,49,Lats
3035,Evening workout 🏋️,2023-10-06 18:16:00,Rope Straight Arm Pulldown,50.0,10,9.0,49,Lats
3036,Evening workout 🏋️,2023-10-06 18:16:00,Rope Straight Arm Pulldown,50.0,10,9.0,49,Lats
3037,Evening workout 🏋️,2023-10-06 18:16:00,Rope Straight Arm Pulldown,50.0,10,9.0,49,Lats
3038,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),20.0,6,6.0,50,Chest
3039,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),30.0,4,6.0,50,Chest
3040,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),40.0,2,6.0,50,Chest
3041,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),60.0,3,6.0,50,Chest
3042,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),60.0,3,7.0,50,Chest
3043,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),60.0,3,7.0,50,Chest
3044,Schmonday pushday,2023-10-09 06:57:00,Incline Bench Press (Barbell),60.0,3,7.0,50,Chest
3045,Schmonday pushday,2023-10-09 06:57:00,Bench Press (Dumbbell),24.0,6,7.0,50,Chest
3046,Schmonday pushday,2023-10-09 06:57:00,Bench Press (Dumbbell),24.0,6,7.0,50,Chest
3047,Schmonday pushday,2023-10-09 06:57:00,Bench Press (Dumbbell),24.0,6,7.0,50,Chest
3048,Schmonday pushday,2023-10-09 06:57:00,Bench Press (Dumbbell),24.0,6,7.0,50,Chest
3049,Schmonday pushday,2023-10-09 06:57:00,Single Arm Triceps Pushdown (Cable),20.0,6,6.0,50,Triceps
3050,Schmonday pushday,2023-10-09 06:57:00,Single Arm Triceps Pushdown (Cable),20.0,6,6.0,50,Triceps
3051,Schmonday pushday,2023-10-09 06:57:00,Single Arm Triceps Pushdown (Cable),20.0,6,6.0,50,Triceps
3052,Schmonday pushday,2023-10-09 06:57:00,Single Arm Triceps Pushdown (Cable),20.0,6,6.0,50,Triceps
3053,Schmonday pushday,2023-10-09 06:57:00,Triceps Pushdown,55.0,6,6.0,50,Triceps
3054,Schmonday pushday,2023-10-09 06:57:00,Triceps Pushdown,55.0,6,6.0,50,Triceps
3055,Schmonday pushday,2023-10-09 06:57:00,Triceps Pushdown,55.0,6,6.0,50,Triceps
3056,Schmonday pushday,2023-10-09 06:57:00,Triceps Pushdown,55.0,6,6.0,50,Triceps
3057,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,60.0,6,6.0,50,Hamstrings; Glutes
3058,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,60.0,4,6.0,50,Hamstrings; Glutes
3059,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,80.0,2,6.0,50,Hamstrings; Glutes
3060,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,120.0,3,7.5,50,Hamstrings; Glutes
3061,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,120.0,3,7.0,50,Hamstrings; Glutes
3062,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,120.0,3,7.0,50,Hamstrings; Glutes
3063,T is pullday,2023-10-10 19:12:00,Sumo Deadlift,120.0,3,7.0,50,Hamstrings; Glutes
3064,T is pullday,2023-10-10 19:12:00,Lat Pulldown - Neutral Grip,70.0,6,6.0,50,Lats
3065,T is pullday,2023-10-10 19:12:00,Lat Pulldown - Neutral Grip,70.0,6,6.0,50,Lats
3066,T is pullday,2023-10-10 19:12:00,Lat Pulldown - Neutral Grip,70.0,6,6.0,50,Lats
3067,T is pullday,2023-10-10 19:12:00,Lat Pulldown - Neutral Grip,70.0,6,6.0,50,Lats
3068,T is pullday,2023-10-10 19:12:00,Bicep Curl (Cable),40.0,6,6.0,50,Biceps
3069,T is pullday,2023-10-10 19:12:00,Bicep Curl (Cable),40.0,6,6.0,50,Biceps
3070,T is pullday,2023-10-10 19:12:00,Bicep Curl (Cable),40.0,6,6.0,50,Biceps
3071,T is pullday,2023-10-10 19:12:00,Bicep Curl (Cable),40.0,6,8.0,50,Biceps
3072,T is pullday,2023-10-10 19:12:00,Single Arm Cable Row,30.0,6,6.0,50,Upper Back
3073,T is pullday,2023-10-10 19:12:00,Single Arm Cable Row,30.0,6,6.0,50,Upper Back
3074,T is pullday,2023-10-10 19:12:00,Single Arm Cable Row,35.0,6,7.5,50,Upper Back
3075,T is pullday,2023-10-10 19:12:00,Single Arm Cable Row,35.0,6,7.5,50,Upper Back
3076,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),20.0,6,6.0,51,Chest
3077,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),20.0,4,6.0,51,Chest
3078,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),40.0,2,6.0,51,Chest
3079,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),55.0,8,7.5,51,Chest
3080,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),55.0,8,7.0,51,Chest
3081,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),55.0,8,7.0,51,Chest
3082,Schmonday pushday,2023-10-16 18:24:00,Incline Bench Press (Barbell),55.0,8,7.5,51,Chest
3083,Schmonday pushday,2023-10-16 18:24:00,Bench Press (Dumbbell),26.0,10,9.0,51,Chest
3084,Schmonday pushday,2023-10-16 18:24:00,Bench Press (Dumbbell),26.0,10,9.5,51,Chest
3085,Schmonday pushday,2023-10-16 18:24:00,Bench Press (Dumbbell),26.0,10,10.0,51,Chest
3086,Schmonday pushday,2023-10-16 18:24:00,Bench Press (Dumbbell),26.0,10,9.5,51,Chest
3087,Schmonday pushday,2023-10-16 18:24:00,Triceps Pushdown,60.0,10,9.0,51,Triceps
3088,Schmonday pushday,2023-10-16 18:24:00,Triceps Pushdown,60.0,10,9.0,51,Triceps
3089,Schmonday pushday,2023-10-16 18:24:00,Triceps Pushdown,60.0,10,9.0,51,Triceps
3090,Schmonday pushday,2023-10-16 18:24:00,Triceps Pushdown,60.0,10,9.0,51,Triceps
3091,Schmonday pushday,2023-10-16 18:24:00,Single Arm Triceps Pushdown (Cable),20.0,6,9.0,51,Triceps
3092,Schmonday pushday,2023-10-16 18:24:00,Single Arm Triceps Pushdown (Cable),20.0,8,9.0,51,Triceps
3093,Schmonday pushday,2023-10-16 18:24:00,Single Arm Triceps Pushdown (Cable),20.0,8,9.5,51,Triceps
3094,Schmonday pushday,2023-10-16 18:24:00,Single Arm Triceps Pushdown (Cable),20.0,8,9.5,51,Triceps
3095,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,60.0,6,6.0,51,Hamstrings; Glutes
3096,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,60.0,4,6.0,51,Hamstrings; Glutes
3097,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,80.0,2,6.0,51,Hamstrings; Glutes
3098,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,105.0,8,8.0,51,Hamstrings; Glutes
3099,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,105.0,8,8.0,51,Hamstrings; Glutes
3100,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,105.0,8,8.5,51,Hamstrings; Glutes
3101,T is pullday,2023-10-17 18:18:00,Sumo Deadlift,105.0,8,8.5,51,Hamstrings; Glutes
3102,T is pullday,2023-10-17 18:18:00,Lat Pulldown - Neutral Grip,75.0,8,8.5,51,Lats
3103,T is pullday,2023-10-17 18:18:00,Lat Pulldown - Neutral Grip,75.0,10,9.0,51,Lats
3104,T is pullday,2023-10-17 18:18:00,Lat Pulldown - Neutral Grip,75.0,10,9.5,51,Lats
3105,T is pullday,2023-10-17 18:18:00,Lat Pulldown - Neutral Grip,75.0,10,9.5,51,Lats
3106,T is pullday,2023-10-17 18:18:00,Bicep Curl (Barbell),30.0,6,9.5,51,Biceps
3107,T is pullday,2023-10-17 18:18:00,Bicep Curl (Barbell),30.0,6,9.5,51,Biceps
3108,T is pullday,2023-10-17 18:18:00,Bicep Curl (Barbell),30.0,6,9.5,51,Biceps
3109,T is pullday,2023-10-17 18:18:00,Bicep Curl (Barbell),30.0,6,10.0,51,Biceps
3110,T is pullday,2023-10-17 18:18:00,Single Arm Cable Row,35.0,8,9.0,51,Upper Back
3111,T is pullday,2023-10-17 18:18:00,Single Arm Cable Row,35.0,8,9.0,51,Upper Back
3112,T is pullday,2023-10-17 18:18:00,Single Arm Cable Row,35.0,8,9.0,51,Upper Back
3113,T is pullday,2023-10-17 18:18:00,Single Arm Cable Row,35.0,8,9.0,51,Upper Back
3114,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),12.0,6,6.0,51,Shoulders
3115,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),12.0,4,6.0,51,Shoulders
3116,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),18.0,4,6.0,51,Shoulders
3117,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),26.0,8,9.0,51,Shoulders
3118,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),24.0,8,7.5,51,Shoulders
3119,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),24.0,8,8.0,51,Shoulders
3120,Shoulders boulders,2023-10-18 06:32:00,Shoulder Press (Dumbbell),24.0,6,8.5,51,Shoulders
3121,Shoulders boulders,2023-10-18 06:32:00,Triceps Extension (Cable),35.0,10,9.0,51,Triceps
3122,Shoulders boulders,2023-10-18 06:32:00,Triceps Extension (Cable),35.0,8,9.0,51,Triceps
3123,Shoulders boulders,2023-10-18 06:32:00,Triceps Extension (Cable),35.0,8,9.0,51,Triceps
3124,Shoulders boulders,2023-10-18 06:32:00,Triceps Extension (Cable),35.0,8,9.0,51,Triceps
3125,Shoulders boulders,2023-10-18 06:32:00,Lateral Raise (Dumbbell),14.0,10,7.0,51,Shoulders
3126,Shoulders boulders,2023-10-18 06:32:00,Lateral Raise (Dumbbell),16.0,10,9.0,51,Shoulders
3127,Shoulders boulders,2023-10-18 06:32:00,Lateral Raise (Dumbbell),16.0,10,9.0,51,Shoulders
3128,Shoulders boulders,2023-10-18 06:32:00,Lateral Raise (Dumbbell),16.0,10,9.5,51,Shoulders
3129,Shoulders boulders,2023-10-18 06:32:00,Rear Delt Reverse Fly (Cable),10.0,8,9.0,51,Shoulders
3130,Shoulders boulders,2023-10-18 06:32:00,Rear Delt Reverse Fly (Cable),10.0,10,9.0,51,Shoulders
3131,Shoulders boulders,2023-10-18 06:32:00,Rear Delt Reverse Fly (Cable),10.0,10,9.0,51,Shoulders
3132,Shoulders boulders,2023-10-18 06:32:00,Rear Delt Reverse Fly (Cable),10.0,10,9.0,51,Shoulders
3133,LEGO,2023-10-19 18:47:00,Squat (Barbell),60.0,6,6.0,51,Quads; Hamstrings; Glutes
3134,LEGO,2023-10-19 18:47:00,Squat (Barbell),60.0,4,6.0,51,Quads; Hamstrings; Glutes
3135,LEGO,2023-10-19 18:47:00,Squat (Barbell),60.0,2,6.0,51,Quads; Hamstrings; Glutes
3136,LEGO,2023-10-19 18:47:00,Squat (Barbell),75.0,8,8.0,51,Quads; Hamstrings; Glutes
3137,LEGO,2023-10-19 18:47:00,Squat (Barbell),75.0,8,8.0,51,Quads; Hamstrings; Glutes
3138,LEGO,2023-10-19 18:47:00,Squat (Barbell),75.0,8,8.5,51,Quads; Hamstrings; Glutes
3139,LEGO,2023-10-19 18:47:00,Squat (Barbell),75.0,8,8.5,51,Quads; Hamstrings; Glutes
3140,LEGO,2023-10-19 18:47:00,Leg Press (Machine),140.0,8,8.0,51,Quads; Hamstrings; Glutes
3141,LEGO,2023-10-19 18:47:00,Leg Press (Machine),140.0,8,8.5,51,Quads; Hamstrings; Glutes
3142,LEGO,2023-10-19 18:47:00,Leg Press (Machine),140.0,8,8.5,51,Quads; Hamstrings; Glutes
3143,LEGO,2023-10-19 18:47:00,Leg Press (Machine),140.0,8,8.5,51,Quads; Hamstrings; Glutes
3144,LEGO,2023-10-19 18:47:00,Leg Extension (Machine),60.0,8,8.0,51,Quads
3145,LEGO,2023-10-19 18:47:00,Leg Extension (Machine),60.0,8,9.0,51,Quads
3146,LEGO,2023-10-19 18:47:00,Leg Extension (Machine),60.0,8,9.5,51,Quads
3147,LEGO,2023-10-19 18:47:00,Leg Extension (Machine),60.0,8,9.5,51,Quads
3148,LEGO,2023-10-19 18:47:00,Seated Calf Raise,80.0,8,9.0,51,Calves
3149,LEGO,2023-10-19 18:47:00,Seated Calf Raise,80.0,8,9.0,51,Calves
3150,LEGO,2023-10-19 18:47:00,Seated Calf Raise,80.0,8,9.0,51,Calves
3151,LEGO,2023-10-19 18:47:00,Seated Calf Raise,80.0,8,9.5,51,Calves
3152,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),30.0,6,6.0,51,Chest
3153,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),40.0,6,6.0,51,Chest
3154,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),50.0,4,6.0,51,Chest
3155,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),65.0,8,7.5,51,Chest
3156,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),65.0,8,7.5,51,Chest
3157,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),65.0,8,8.0,51,Chest
3158,Evening workout 🏋️,2023-10-20 18:05:00,Bench Press (Barbell),65.0,8,8.0,51,Chest
3159,Evening workout 🏋️,2023-10-20 18:05:00,Bicep Curl (Cable),45.0,8,7.5,51,Biceps
3160,Evening workout 🏋️,2023-10-20 18:05:00,Bicep Curl (Cable),45.0,9,8.5,51,Biceps
3161,Evening workout 🏋️,2023-10-20 18:05:00,Bicep Curl (Cable),45.0,10,9.0,51,Biceps
3162,Evening workout 🏋️,2023-10-20 18:05:00,Bicep Curl (Cable),45.0,10,9.0,51,Biceps
3163,Evening workout 🏋️,2023-10-20 18:05:00,Seated Cable Row - Bar Wide Grip,75.0,10,9.0,51,Upper Back
3164,Evening workout 🏋️,2023-10-20 18:05:00,Seated Cable Row - Bar Wide Grip,75.0,10,9.0,51,Upper Back
3165,Evening workout 🏋️,2023-10-20 18:05:00,Seated Cable Row - Bar Wide Grip,75.0,10,9.0,51,Upper Back
3166,Evening workout 🏋️,2023-10-20 18:05:00,Seated Cable Row - Bar Wide Grip,75.0,10,9.0,51,Upper Back
3167,Evening workout 🏋️,2023-10-20 18:05:00,Rope Straight Arm Pulldown,55.0,8,9.0,51,Lats
